x,y,osmid,roadclass,isBridge,isTunnel,elevation,OD,CS,merged_nodes,geometry
10.223699625409605,59.20078439134862,1525053,0,0,0,73.775,0,0,"[1525053, 939247, 925778, 938540]",POINT (10.223699625409605 59.20078439134862)
10.134118405062106,59.121070155202325,1260431,0,0,0,67.579,0,0,"[1260431, 925778, 947942, 1260435]",POINT (10.134118405062106 59.121070155202325)
10.006456163339168,59.056550188650505,948003,0,0,0,43.215,0,0,"[948003, 834058, 947942, 833912, 948002, 1260435]",POINT (10.006456163339168 59.056550188650505)
9.697616248399342,59.109613684984566,952209,0,0,0,35.796,0,0,"[952209, 834058, 960264, 960231, 952963, 1447634, 904913, 884079, 783477, 630002, 952461, 951974, 960269, 860749, 960237]",POINT (9.697616248399342 59.109613684984566)
9.536541500417787,58.97930612234564,960522,0,0,0,133.304,0,0,"[960522, 960264, 891627, 960231, 960507, 1138548, 960269, 960508, 960237]",POINT (9.536541500417787 58.97930612234564)
9.36679337957098,58.87576880429008,1108728,3,0,0,34.466,0,1,"[1108728, 891627, 961502, 841152, 905822, 1807809, 1807725, 961883, 1807841, 905843, 1807768]",POINT (9.36679337957098 58.87576880429008)
9.099982589468569,58.8406809050877,778833,0,0,0,66.166,0,0,"[778833, 1807809, 1807725, 778814, 263583, 778658, 1807841, 1560361, 1807768]",POINT (9.099982589468569 58.8406809050877)
9.038838694405207,58.75541207427107,954272,0,0,0,123.02,0,0,"[954272, 632302, 263583, 1229618, 778658, 1560361]",POINT (9.038838694405207 58.75541207427107)
8.899939321162426,58.60327870239364,1164668,0,0,0,91.722,0,0,"[1164668, 632302, 1164627, 1166369, 1164565, 632337, 1164582]",POINT (8.899939321162426 58.60327870239364)
8.835517084070025,58.517883933392866,1166434,0,0,0,69.697,0,0,"[1166434, 1082168, 1166369, 1082087, 1164565, 1166393, 1164582]",POINT (8.835517084070025 58.517883933392866)
8.655264787993328,58.38152732389353,1280620,0,0,0,69.571,0,0,"[1280620, 1082087, 1082502, 1280594, 1059637, 1082531, 1036516]",POINT (8.655264787993328 58.38152732389353)
8.40123915997686,58.272473434646535,1062700,0,0,0,55.057,0,0,"[1062700, 1082502, 1062306, 1062368, 1062719, 1082531]",POINT (8.40123915997686 58.272473434646535)
8.127314992287166,58.18124453802783,1058640,0,0,0,85.406,0,1,"[1058640, 1062306, 1106996, 1112526, 1062368]",POINT (8.127314992287166 58.18124453802783)
9.946673431070503,59.75779076435344,1757353,0,0,0,9.622,0,0,"[1757353, 1436424, 1812330, 1812338, 642988, 1532418, 1534415, 1089377, 1291952, 601009, 662718, 1306931, 662534, 263646, 1306946, 1436457]",POINT (9.946673431070503 59.75779076435344)
9.782295476831635,59.70627843980577,1306725,0,0,0,160.426,0,0,"[1306725, 1812330, 1812338, 1616227, 459295, 294342, 601009, 662718, 1306931, 1307196, 662534, 263646, 1616161, 1306946, 1306733]",POINT (9.782295476831635 59.70627843980577)
9.525987851154536,59.63169091505147,626111,0,0,0,311.338,0,0,"[626111, 1616227, 753520, 459295, 1616161, 1295053]",POINT (9.525987851154536 59.63169091505147)
9.267446707263462,59.56277257822496,518670,0,0,0,63.227,1,0,"[518670, 753520, 1276144, 417666, 814201, 946718]",POINT (9.267446707263462 59.56277257822496)
9.065468618032723,59.59727656456977,809264,0,0,0,49.038,0,0,"[809264, 1276144, 417666, 947707, 755277, 946718, 805970]",POINT (9.065468618032723 59.59727656456977)
8.743770591581647,59.607242596810316,749668,0,0,0,192.59,0,0,"[749668, 947707, 946069, 755277]",POINT (8.743770591581647 59.607242596810316)
8.590941131202005,59.469673754377624,928340,0,0,0,192.929,0,0,"[928340, 946069, 949250, 740774, 382785, 808021, 501082, 948796, 936139]",POINT (8.590941131202005 59.469673754377624)
8.322055835169875,59.489852335289974,356477,0,0,0,585.768,0,0,"[356477, 949250, 749011, 748965, 936139, 786828]",POINT (8.322055835169875 59.489852335289974)
8.060402919829798,59.54112467660297,750019,0,0,0,638.268,0,0,"[750019, 749011, 519954, 520125, 755324, 748965, 965350, 786828]",POINT (8.060402919829798 59.54112467660297)
7.86784781430211,59.617299971116466,1566437,0,0,0,558.069,0,0,"[1566437, 519954, 520125, 884903, 884911]",POINT (7.86784781430211 59.617299971116466)
7.696642849072957,59.723783681109026,489545,0,0,0,555.047,0,0,"[489545, 884903, 764567, 510054, 950934, 1163905, 884911]",POINT (7.696642849072957 59.723783681109026)
7.411422925600666,59.76998716929949,830220,0,0,0,822.797,0,0,"[830220, 764567, 509096, 827244, 950934]",POINT (7.411422925600666 59.76998716929949)
7.107518055310146,59.85005795580012,1757829,0,0,0,1002.246,0,0,"[1757829, 1757833, 509173]",POINT (7.107518055310146 59.85005795580012)
6.926237366028022,59.85508968253361,1716024,0,0,0,965.101,0,0,"[1716024, 1718413, 1795432, 1757833]",POINT (6.926237366028022 59.85508968253361)
6.789410261494687,59.75329029375283,1660444,1,0,0,399.396,0,0,"[1660444, 1718413, 1795432, 1241416, 1753037, 1660465]",POINT (6.789410261494687 59.75329029375283)
6.775147766472363,59.61700817853115,1253882,1,1,0,120.536,0,0,"[1253882, 1241416, 1253674, 1253658, 1253869]",POINT (6.775147766472363 59.61700817853115)
6.551968848098883,59.50581612782522,1301310,1,0,0,102.875,0,0,"[1301310, 1253674, 1237664, 1253403, 1253658]",POINT (6.551968848098883 59.50581612782522)
6.270179597452902,59.47219960518662,1252461,1,0,0,131.208,0,0,"[1252461, 1237664, 1300817, 1301002, 1253403]",POINT (6.270179597452902 59.47219960518662)
6.253914297424724,59.32978450920134,1253061,1,0,0,49.367,0,0,"[1253061, 1300817, 1226820, 1253046]",POINT (6.253914297424724 59.32978450920134)
6.154323924598323,59.231005697293554,1300379,1,0,0,52.448,0,0,"[1300379, 1221221, 1255950, 1253046]",POINT (6.154323924598323 59.231005697293554)
6.245932138595864,59.131819080120444,1299765,1,0,0,95.808,0,0,"[1299765, 1221221, 1299759]",POINT (6.245932138595864 59.131819080120444)
6.081349224758257,59.084979998511685,451620,1,0,1,188.517,0,0,"[451620, 1221221, 1235242, 1295360]",POINT (6.081349224758257 59.084979998511685)
5.767703067552898,59.018176911737605,1295330,1,0,1,2.689,0,0,"[1295330, 1056333, 1267512, 783299, 1295360, 783308, 355489]",POINT (5.767703067552898 59.018176911737605)
8.859373760460187,58.74451794220551,279457,3,0,0,176.769,0,0,"[279457, 263583, 996688, 279418]",POINT (8.859373760460187 58.74451794220551)
8.637936417727644,58.687472956541804,623316,3,0,0,228.621,0,0,"[623316, 996688, 623899]",POINT (8.637936417727644 58.687472956541804)
8.421950210775634,58.72869308651428,268177,1,0,0,175.778,0,0,"[268177, 623899, 278105, 267565, 1270075, 1823233, 1270066]",POINT (8.421950210775634 58.72869308651428)
8.260846682688317,58.63186015431526,622916,3,0,0,218.262,0,0,"[622916, 278105, 1324562, 1109082, 1827121, 1270075, 1159576, 1270066, 1827265]",POINT (8.260846682688317 58.63186015431526)
8.02148781668743,58.579144318531604,1827783,3,0,0,334.444,0,0,"[1827783, 1324562, 1828308, 1827265]",POINT (8.02148781668743 58.579144318531604)
7.755110272072027,58.54639920171845,1279138,3,0,0,179.59,0,0,"[1279138, 1828308, 1558350, 1555533, 639436, 1558959]",POINT (7.755110272072027 58.54639920171845)
7.440877609688643,58.483492064703654,1123430,3,0,0,192.697,0,0,"[1123430, 1558350, 1087468, 1558360]",POINT (7.440877609688643 58.483492064703654)
7.162635672425765,58.496487187242,214991,3,0,0,229.555,0,0,"[214991, 1087468, 215317]",POINT (7.162635672425765 58.496487187242)
6.907392480457432,58.51622359782285,1093133,3,0,0,227.479,0,0,"[1093133, 215317, 215782, 1100355]",POINT (6.907392480457432 58.51622359782285)
6.735121181820974,58.54322625253501,460596,3,0,0,199.693,0,0,"[460596, 215782, 1251268, 1251007]",POINT (6.735121181820974 58.54322625253501)
6.630619778183344,58.66103684394553,215924,3,0,0,335.301,0,0,"[215924, 1251268, 1134068, 215954, 630210]",POINT (6.630619778183344 58.66103684394553)
6.317866780899977,58.58773349893198,1250349,3,0,1,268.807,0,0,"[1250349, 1615109, 942485, 1588978]",POINT (6.317866780899977 58.58773349893198)
6.166666803104279,58.54365739261926,1173779,3,0,0,113.482,0,0,"[1173779, 1615306, 1615721, 942485, 1254994, 1612352, 1588978, 1255043]",POINT (6.166666803104279 58.54365739261926)
6.0072361931605265,58.44179525968263,1250926,3,0,0,15.694,1,0,"[1250926, 1254994, 1255043]",POINT (6.0072361931605265 58.44179525968263)
6.661397009073949,59.88286522047728,1757237,0,0,0,688.603,0,0,"[1757237, 1753037, 1758056, 1800429, 1758062, 1795584]",POINT (6.661397009073949 59.88286522047728)
6.401834610667297,59.874164856033715,1795859,0,0,0,110.259,0,0,"[1795859, 1758056, 1796194, 1758062]",POINT (6.401834610667297 59.874164856033715)
6.214389395185816,59.80342054624562,1796290,0,0,0,55.366,0,1,"[1796290, 1796194, 1758190, 1758214, 1796294]",POINT (6.214389395185816 59.80342054624562)
