u,v,diff_hour_00_apr,diff_hour_01_apr,diff_hour_02_apr,diff_hour_03_apr,diff_hour_04_apr,diff_hour_05_apr,diff_hour_06_apr,diff_hour_07_apr,diff_hour_08_apr,diff_hour_09_apr,diff_hour_10_apr,diff_hour_11_apr,diff_hour_12_apr,diff_hour_13_apr,diff_hour_14_apr,diff_hour_15_apr,diff_hour_16_apr,diff_hour_17_apr,diff_hour_18_apr,diff_hour_19_apr,diff_hour_20_apr,diff_hour_21_apr,diff_hour_22_apr,diff_hour_23_apr
1660676,980627,1.2865367644578318,1.3274310189888545,1.346801419104527,1.3523787208919849,1.3416943411854056,1.2596399813033017,0.9507227289677505,0.6988143525197248,0.7373941974576834,0.7549282992845763,0.6351363178236101,0.5019970993085525,0.4355079308405394,0.39141723760584357,0.30071743706688303,0.16792710859240145,0.2745132002743247,0.4447711346465717,0.5728966344726768,0.7060838041754369,0.838208381455863,0.9704840363061519,1.0941547565374667,1.2098430967320357
980627,983396,9.81634191114458,9.918577547472136,9.967003547761317,9.980946802229962,9.954235852963514,9.749099953258254,8.976806822419377,8.347035881299313,8.443485493644209,8.48732074821144,8.187840794559026,7.854992748271381,7.688769827101348,7.578543094014608,7.3517935926672076,7.019817771481003,7.2862830006858115,7.711927836616429,8.032241586181692,8.365209510438593,8.695520953639658,9.02621009076538,9.335386891343667,9.624607741830088
980627,983236,9.95411869716007,10.006697024414242,10.031601824562964,10.038772641146837,10.025035581524092,9.91953711881853,9.522357794387108,9.198475596096788,9.248078253874164,9.27062209908017,9.116603837201785,8.945424841968139,8.85993876822355,8.803250734064655,8.686636704800279,8.515906282475944,8.652945543209846,8.871848601688448,9.036581387179156,9.207822033939847,9.377696490443252,9.54776518953648,9.706770401262457,9.855512552941189
980627,980897,4.743401259724615,4.871926059679257,4.932804460042799,4.950333122803381,4.916753643725561,4.658868512667519,3.68798571961293,2.8962736793477064,3.0175246205812907,3.0726317977515256,2.6961427131599174,2.2777051692554506,2.0687392112131238,1.9301684610469367,1.6451119450673466,1.227770912718976,1.5627557722907346,2.0978521374606536,2.50053227977127,2.919120527408516,3.3343691988612836,3.75009268553362,4.138772091974896,4.502364018300684
980627,980760,1.2973870793889857,1.370412533908669,1.405002534115227,1.4149620015928304,1.3958827521167958,1.2493571094701816,0.6977191588709832,0.24788277235665168,0.31677535260300616,0.34808624872245786,0.13417199611358965,-0.10357660837758464,-0.2223072663561796,-0.3010406471324223,-0.46300457666628025,-0.7001301632278545,-0.5097978566529915,-0.20576583098826462,0.023029704415494567,0.26086393602756597,0.49680068117118403,0.7330072076895571,0.9538477795311907,1.1604341013072066
983396,1678938,15.06222321398451,15.111880523057895,15.135401723198354,15.142174161083124,15.129200271439421,15.029562834439723,14.654449028032268,14.348560285202522,14.395407239770044,14.41669864913127,14.27123695735724,14.109567906303242,14.028831058877797,13.975292359949952,13.86515688786693,13.703911489005058,13.833337457475965,14.04007923492798,14.195660199002536,14.357387476498744,14.517824463196405,14.678444901228898,14.82861649008121,14.9690951888889
983396,1755117,4.964969012091223,5.049678539334055,5.089802939573663,5.1013559218476825,5.079223992455482,4.90925424698541,4.26935422429034,3.7475440159337152,3.8274594090194864,3.8637800485180502,3.6156395154917633,3.339851134282001,3.202123571026831,3.1107928493263897,2.922914691067114,2.6478490106556882,2.868634486282529,3.2213116360536125,3.486714457121973,3.762602165791976,4.036288790158572,4.310288360919886,4.566463424256181,4.806103557516359
1758324,982293,6.200132877495699,6.30821055018483,6.359403750490536,6.374143762357389,6.345906473132858,6.129048522015869,5.312624355129055,4.646866503087844,4.74882752185245,4.795167648109238,4.478574554248112,4.126706619601174,3.9509852457928543,3.8344598422440153,3.5947532265339053,3.243807358422776,3.5254991721535727,3.9754665701373684,4.314083962534932,4.6660786253207975,5.015265008133352,5.364850667380544,5.691694713706163,5.997442469934666
982293,1662985,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
1662985,1812043,35.73255094479345,35.82894454475944,35.87460334503209,35.88774984210253,35.86256523279416,35.66915138450063,34.94098928970969,34.34720525951077,34.438143465435964,34.47947384831364,34.19710703486993,33.88327887694158,33.72655440840984,33.62262634578519,33.4088339588005,33.09582818453922,33.34706682921804,33.748389103095484,34.05039920982845,34.36434039555638,34.67577689914596,34.98756951415021,35.27907906898116,35.55177301372551
1725418,1801530,23.173073528915662,23.25486203797771,23.293602838209054,23.30475744178397,23.28338868237081,23.1192799626066,22.5014454579355,21.99762870503945,22.074788394915366,22.109856598569152,21.87027263564722,21.603994198617105,21.471015861681078,21.382834475211688,21.201434874133763,20.9358542171848,21.14902640054865,21.489542269293143,21.745793268945352,22.01216760835087,22.276416762911726,22.5409680726123,22.788309513074932,23.01968619346407
1725418,1786328,20.837909663511187,20.896330027126936,20.924002027292183,20.931969601274265,20.916706201693437,20.799485687576144,20.358175327096788,19.99830621788532,20.053420282082406,20.078468998977968,19.907337596890873,19.71713871329793,19.622154186915058,19.55916748229406,19.429596338666975,19.239895869417715,19.392161714677606,19.635387335209387,19.818423763532394,20.008691148822052,20.197440544936946,20.386405766151647,20.563078223624952,20.728347281045764
1451397,1360672,57.84340125972462,57.97192605967927,58.03280446004281,58.050333122803394,58.01675364372557,57.75886851266753,56.78798571961294,55.996273679347716,56.1175246205813,56.172631797751535,55.79614271315993,55.377705169255464,55.168739211213136,55.03016846104695,54.74511194506736,54.32777091271899,54.662755772290744,55.197852137460664,55.60053227977128,56.019120527408525,56.43436919886129,56.85009268553363,57.23877209197491,57.60236401830069
1451397,1819002,87.49189548317555,87.49481650135634,87.49620010136461,87.49659848006371,87.49583531008467,87.4899742843788,87.46790876635484,87.44991531089427,87.45267101410413,87.4539234499489,87.44536687984454,87.4358569356649,87.43110770934575,87.42795837411471,87.42147981693334,87.41199479347088,87.41960808573388,87.43176936676046,87.44092118817662,87.4504345574411,87.45987202724685,87.46932028830759,87.47815391118125,87.48641736405229
