u,v,diff_hour_00_dec,diff_hour_01_dec,diff_hour_02_dec,diff_hour_03_dec,diff_hour_04_dec,diff_hour_05_dec,diff_hour_06_dec,diff_hour_07_dec,diff_hour_08_dec,diff_hour_09_dec,diff_hour_10_dec,diff_hour_11_dec,diff_hour_12_dec,diff_hour_13_dec,diff_hour_14_dec,diff_hour_15_dec,diff_hour_16_dec,diff_hour_17_dec,diff_hour_18_dec,diff_hour_19_dec,diff_hour_20_dec,diff_hour_21_dec,diff_hour_22_dec,diff_hour_23_dec
735703,1363127,143.33817541850257,143.61275112749658,143.74280952827326,143.78025712598904,143.70851914795915,143.15758273160787,141.0834240373549,139.392039224061,139.6510753257873,139.76880429519645,138.9644867053871,138.07055195250027,137.62412467850075,137.3280871667821,136.71910279173477,135.82751058626326,136.54316005898474,137.6863204754841,138.54659168860226,139.44084839946365,140.32797056120364,141.21610710091272,142.04646765103726,142.8232322209151
735703,492484,85.48405672134251,85.70605410308235,85.81120770371028,85.8414844848422,85.78348356643505,85.33804561278934,83.66106624296778,82.29356362796422,82.50299707191313,82.59818219611627,81.9478828681853,81.22512711053214,80.86418591027721,80.62483643271743,80.1324660869345,79.41160430378731,79.9902145157749,80.91447187379566,81.6100103014231,82.33302636552379,83.0502740707604,83.76834191137625,84.43969724977481,85.0677196679739
1363127,1451397,140.53361396475907,141.4946289462381,141.94983334895642,142.08089994096167,141.82981701785704,139.9015395606276,132.64198413074214,126.72213728421355,127.62876364025558,128.04081503318756,125.22570346885486,122.096931833751,120.53443637475269,119.49830508373734,117.36685977107177,114.24628705192146,116.75106020644665,120.75212166419445,123.76307091010793,126.89296939812279,129.9978969642128,133.10637485319458,136.01263677863048,138.73131277320286
1363127,487219,51.44915861092943,51.86394319260123,52.06041439377449,52.11698416904727,52.008614032023395,51.176348381790625,48.04304482238718,45.48797414698578,45.87928400278507,46.05712989274355,44.842096937925184,43.49168486441531,42.81729472709689,42.37008912428784,41.45013400453552,40.10326067286578,41.184348174211,42.91125007998665,44.21080872108,45.56170715663657,46.90182786905232,48.24348093967668,49.49785538773716,50.67126569542493
487219,1451397,58.90642173868333,59.73306988384614,60.12462868618438,60.237369858030846,60.02139275396214,58.36272247920247,52.11818087841954,47.02603298307731,47.80589699146604,48.16033633553823,45.73882699600585,43.04751279316575,41.70348174484806,40.81221987446099,38.97878819213771,36.2945265522607,38.44908826268815,41.89073079321285,44.48069625398341,47.17297975583206,49.843783710857814,52.517641591045795,55.01755686429309,57.35611402679759
487219,46132,6.032816699784859,6.345365645129103,6.493410846013172,6.536037366817314,6.454378179059887,5.827248428532378,3.4662379999678086,1.540938265686469,1.8357985091408668,1.9698091445321202,1.054256143366164,0.036692116143937525,-0.47147510000444814,-0.8084539697267665,-1.5016595881316785,-2.516557098615216,-1.7019348264748029,-0.400677756629773,0.578567134898317,1.5964976461979825,2.6063069154126675,3.617270848911305,4.562468496393496,5.446657953594845
46132,347040,27.66027468085199,28.323345807890714,28.637423009766263,28.7278549744629,28.55461538922051,27.22416255398925,22.21528996254853,18.130775572998395,18.756320201635297,19.040623138399916,17.098281724711395,14.93952439593153,13.86145002148589,13.146550924037605,11.675918443870177,9.522818117891084,11.251035461590835,14.011646254626557,16.08910971609269,18.2486445391303,20.39095018503435,22.53570544582118,24.54093783814321,26.416741639869436
46132,33684,3.232816699784859,3.545365645129104,3.6934108460131725,3.7360373668173144,3.654378179059887,3.0272484285323777,0.6662379999678087,-1.2590617343135309,-0.964201490859133,-0.8301908554678796,-1.745743856633836,-2.7633078838560623,-3.271475100004448,-3.6084539697267664,-4.301659588131678,-5.316557098615216,-4.501934826474803,-3.200677756629773,-2.221432865101683,-1.2035023538020173,-0.19369308458733236,0.817270848911305,1.7624684963934967,2.646657953594845
347040,15122,21.5409212166093,21.850549143772756,21.997210744648562,22.0394388867536,21.958542868975215,21.337274144153568,18.998329233612967,17.0910229547922,17.383127495036746,17.51588569458322,16.60888926352162,15.60083518047904,15.097417190649796,14.763587656158528,14.07686059493497,13.071448107913897,13.878457087791315,15.167552876609756,16.137645946721694,17.14606308875688,18.146434888165818,19.14795056060372,20.084314585212248,20.960240589542554
347040,190652,21.767847687693635,21.995687105795046,22.103607906439507,22.13468144496963,22.0751541866044,21.617994181546965,19.896883775677466,18.49339424975275,18.70833910012138,18.80602909601407,18.1386166278744,17.396840981861935,17.026401328968717,16.780753180946842,16.275425720801206,15.535593890729093,16.129430687242664,17.078010607316614,17.79185267777634,18.533895480406006,19.270018125254094,20.006982487991415,20.696005072137314,21.340554396078485
1337200,1263345,15.460008925860588,15.90692470752105,16.118615508785187,16.179567449748117,16.062802442954787,15.166065509957507,11.790041252290413,9.037042566822702,9.458665157930394,9.650287842181438,8.341132616215164,6.886111156729177,6.159479529900178,5.677631239549571,4.686411990802361,3.2352034010455277,4.400037117283688,6.260713114351816,7.660941791022822,9.116487288488699,10.560420168767642,12.006004111060086,13.357548410730884,14.621856700000102
1263345,597464,78.35177153154044,78.69353065869255,78.85541185965924,78.90202216745443,78.81273127990659,78.12699127232044,75.54532566351618,73.4400913746291,73.76250865018206,73.90904364402108,72.90792494181159,71.79526147279289,71.23960199345306,70.87112977142024,70.1131385812018,69.00339083609363,69.89414603086398,71.3170159109749,72.3877790166645,73.500843220609,74.60502718788112,75.71047373198711,76.74400760820596,77.7108315941177
1263345,1617560,24.954650207142862,25.43953922515356,25.669216826525105,25.73534769057639,25.608661474055523,24.635731206882003,20.972855214903326,17.985941608448165,18.44338834128396,18.651292691517117,17.23090205419423,15.652251320372834,14.863879751394965,14.341090103040713,13.265649610935897,11.691135716167045,12.954942231824132,14.97371488223792,16.49291723731888,18.072136535223038,19.638756522976657,21.207167859058657,22.673549256087103,24.045282432679848
1263345,1551524,16.18941544006024,16.37343958544984,16.46060638597037,16.485704244013927,16.437624535334322,16.068379915864853,14.678252280354874,13.544664586338758,13.718273888559573,13.79717734678059,13.258113430206242,12.658986946888483,12.359785688782424,12.161377569226293,11.75322846680097,11.155671988665803,11.635309401234457,12.401470105909569,12.978034855127042,13.577377118789462,14.17193771655138,14.767178163377679,15.323696404418596,15.844293935294157
1263345,1063277,14.673870793889852,15.404125339086685,15.750025341152266,15.849620015928298,15.658827521167954,14.193571094701811,8.677191588709828,4.178827723566512,4.867753526030059,5.180862487224575,3.041719961135893,0.6642339162241484,-0.5230726635617984,-1.310406471324228,-2.930045766662804,-5.301301632278548,-3.3979785665299183,-0.3576583098826518,1.9302970441549405,4.308639360275656,6.668006811711836,9.030072076895568,11.238477795311903,13.304341013072062
597464,1617560,12.26510188958692,12.457889089518883,12.549206690064196,12.575499684205068,12.525130465588338,12.138302769001276,10.681978579419393,9.494410519021557,9.676286930871933,9.758947696627285,9.194214069739875,8.566557753883174,8.253108816819683,8.045252691570402,7.617667917601017,6.991656369078462,7.494133658436099,8.296778206190979,8.900798419656903,9.528680791112771,10.151553798291923,10.775139028300428,11.358158137962342,11.903546027451023
597464,1063277,0.792161238166957,1.0112376017260067,1.1150076023456812,1.1448860047784908,1.0876482563503875,0.6480713284105447,-1.0068425233870504,-2.3563516829300455,-2.149673942190981,-2.0557412538326267,-2.6974840116592307,-3.4107298251327545,-3.766921799068539,-4.003121941397266,-4.48901372999884,-5.2003904896835635,-4.6293935699589746,-3.717297492964794,-3.030910886753517,-2.317408191917302,-1.6095979564864482,-0.9009783769313287,-0.23845666140642785,0.3813023039216199
597464,1551524,0.8813109232358033,1.0682560868061923,1.1568064873349813,1.1823027240776456,1.1334598454189972,0.7583542002436648,-0.6538389532902831,-1.805420102766972,-1.629055097336304,-1.548899203270508,-2.0965196899492105,-2.705156117446617,-3.0091066018718196,-3.210664056659001,-3.6252917162656773,-4.232333217863307,-3.7450825130316585,-2.9667605273299578,-2.381043956696334,-1.7721883237694311,-1.1681902562017692,-0.5635015483147339,0.0018503155998481624,0.530711299346449
597464,294323,4.554517329647166,4.931328674968731,5.1098130760345715,5.161203928219004,5.0627550009226665,4.306682684866137,1.4602308597742732,-0.8609248946396786,-0.5054391805684881,-0.343874956592118,-1.4476725000538773,-2.674455299228338,-3.2871054943978866,-3.6933697392032983,-4.529103615598006,-5.752671642255729,-4.770556940329437,-3.2017516878994456,-2.021166725216049,-0.7939420900977598,0.4234915148433087,1.6423171916781145,2.7818545423809438,3.8478399627451862
1543821,932993,18.500398632487094,18.82463165055449,18.978211251471606,19.022431287072166,18.937719419398572,18.287145566047606,15.837873065387164,13.840599509263532,14.146482565557346,14.28550294432771,13.335723662744336,12.280119858803523,11.752955737378562,11.403379526732044,10.684259679601714,9.631422075268326,10.476497516460716,11.826399710412103,12.842251887604794,13.898235875962392,14.945795024400056,15.994552002141631,16.975084141118487,17.892327409803997
1543821,452203,27.130469534165243,27.732199279407432,28.017220881109473,28.099286893124923,27.9420738774424,26.7347025820343,22.189205869096902,18.48255404421881,19.050228905448773,19.308230689473053,17.545577247975977,15.586528746968703,14.608188125225082,13.95942506762884,12.624842288269853,10.67092745500248,12.239265661179349,14.744489552656699,16.629764764383676,18.589518832867142,20.533637612850555,22.47997939136195,24.29970570333701,26.001976994771383
1543821,344649,10.789814072547342,11.298071236004336,11.538817637441982,11.6081355310861,11.4753439547329,10.455525481912465,6.616125345742044,3.4852640956022967,3.964756454116925,4.1826802911083085,2.693837092950586,1.0391068056920112,0.21274142616099212,-0.33524290404165846,-1.4625118535973094,-3.1129059360658644,-1.7881930823048204,0.32786981632167844,1.920286742731843,3.575612994751861,5.217732740951441,6.861730165519319,8.398780545537088,9.836621345098159
452203,868805,9.023162282314996,10.27627908187276,10.869843485417297,11.040747947332967,10.713348026324217,8.198967998508316,-1.2671392337739285,-8.98633162635986,-7.804134949332411,-7.266839971922625,-10.9376085466908,-15.017374599759354,-17.05479269067204,-18.405857504792365,-21.185158535593366,-25.254233600989977,-21.988131220165336,-16.770941659758623,-12.844810272230113,-8.763574857766969,-4.7149003111024825,-0.6615963160472003,3.128027896755233,6.673049178431667
452203,1525053,72.47648371450086,73.133712805178,73.44502280703702,73.53465801433545,73.36294476905114,72.04421398523162,67.07947242983883,63.03094495120985,63.65097817342704,63.9327762385021,62.00754796502229,59.86781052460172,58.79923460279437,58.090634175808184,56.63295881000346,54.4988285309493,56.21181929012306,58.9481075211056,61.007267339739435,63.14777542424808,65.27120613054063,67.39706486920599,69.3846300157807,71.24390691176484
452203,932993,8.0632862339501,8.977564924536535,9.410631727122643,9.535324259942236,9.296452056502284,7.461951010566674,0.5554438690647086,-5.076507690094722,-4.213972585410362,-3.8219601659948275,-6.5001666086578584,-9.47677913688736,-10.963286974779367,-11.949028902097927,-13.976817299861827,-16.945629643612733,-14.562669165295455,-10.756188203973073,-7.891668100718009,-4.913983520934874,-1.9600554717367782,0.9972502402732548,3.7621741997305076,6.348634948366227
1525053,1260431,75.95686449526676,76.04449504069038,76.08600304093825,76.09795440191137,76.07505930254013,75.89922853136419,75.23726299064515,74.69745932682795,74.78013042312358,74.81770349846693,74.56100639533628,74.27570806994687,74.13323128037256,74.03875122344107,73.84439450800043,73.55984380412654,73.78824257201639,74.15308100281406,74.42763564529857,74.71303672323306,74.9961608174054,75.27960864922744,75.54461733543741,75.79252092156862
1525053,948003,119.3277237360585,119.89440126313124,120.16281966473414,120.24010513236034,120.09205015642631,118.95501116948859,114.67430067283881,111.18357031348759,111.71817673619931,111.96114929008625,110.30117468984143,108.45624551898992,107.53489561307603,106.92392457825238,105.66708448506964,103.82698993335183,105.30396863237276,107.66325715153104,109.43871050626421,111.28430414357389,113.11517328588836,114.94813593167095,116.66185876916202,118.2649686261439
1260431,948003,52.90575735120482,53.192017132921976,53.32760993373169,53.36665104624389,53.291860388297835,52.71747986912311,50.55505910277425,48.79170046763807,49.06175938220378,49.18449809499203,48.345954224765265,47.41397969515987,46.94855551588377,46.6399206632409,46.005022059468175,45.07548976014681,45.82159240192027,47.013397942526,47.91027644130873,48.84258662922805,49.76745867019104,50.69338825414306,51.559083295762264,52.36890167712425
948003,952209,18.51151470240965,19.084034265843965,19.355219867463383,19.433302092487793,19.283720776595683,18.134959738246224,13.810118205548509,10.28340093527615,10.82351876440757,11.068996189984071,9.391908449530545,7.527959390319737,6.597111031767554,5.979841326481811,4.710044118936365,2.850979520293624,4.343184803840547,6.726795885052006,8.520552882617478,10.385173258456119,12.234917340382083,14.086776508286128,15.818166591524538,17.4378033542485
