u,v,diff_hour_00_may,diff_hour_01_may,diff_hour_02_may,diff_hour_03_may,diff_hour_04_may,diff_hour_05_may,diff_hour_06_may,diff_hour_07_may,diff_hour_08_may,diff_hour_09_may,diff_hour_10_may,diff_hour_11_may,diff_hour_12_may,diff_hour_13_may,diff_hour_14_may,diff_hour_15_may,diff_hour_16_may,diff_hour_17_may,diff_hour_18_may,diff_hour_19_may,diff_hour_20_may,diff_hour_21_may,diff_hour_22_may,diff_hour_23_may
1525053,1260431,75.97307352891563,76.05486203797768,76.09360283820902,76.10475744178395,76.08338868237078,75.91927996260658,75.30144545793547,74.79762870503943,74.87478839491534,74.90985659856912,74.6702726356472,74.40399419861708,74.27101586168105,74.18283447521166,74.00143487413374,73.73585421718478,73.94902640054862,74.28954226929312,74.54579326894533,74.81216760835085,75.0764167629117,75.34096807261228,75.5883095130749,75.81968619346405
1525053,948003,119.3682463201807,119.92031875634952,120.1818191579111,120.25711273204178,120.11287360600295,119.00513974759455,114.8347568410646,111.43399375901626,111.95482166567871,112.19153204034176,110.57434029061872,108.77696084066544,107.87935706634727,107.28413270767886,106.0596854004029,104.2670159659974,105.70592820370337,108.0044103177287,109.73410456538112,111.53213135636838,113.31581314965413,115.10153449013303,116.77108921325578,118.33288180588247
1260431,948003,52.93007090167814,53.207567628852935,53.33900962963786,53.37685560605275,53.30435445804382,52.747557015986686,50.651332803709735,48.94195453495527,49.20374633989142,49.322727745145336,48.50985358523164,47.60640888816518,47.15523238784651,46.856045540896794,46.240582608668134,45.33950537973415,46.062768144718625,47.21808984224459,48.087512876778874,48.99128295690475,49.887842588450496,50.78542738922031,51.62462156221852,52.40964958496738
948003,952209,18.51151470240965,19.084034265843965,19.355219867463383,19.433302092487793,19.283720776595683,18.134959738246224,13.810118205548509,10.28340093527615,10.82351876440757,11.068996189984071,9.391908449530545,7.527959390319737,6.597111031767554,5.979841326481811,4.710044118936365,2.850979520293624,4.343184803840547,6.726795885052006,8.520552882617478,10.385173258456119,12.234917340382083,14.086776508286128,15.818166591524538,17.4378033542485
952209,960522,69.45451732964716,69.83132867496873,70.00981307603458,70.061203928219,69.96275500092267,69.20668268486614,66.36023085977428,64.03907510536033,64.39456081943152,64.55612504340789,63.45232749994612,62.225544700771664,61.612894505602114,61.2066302607967,60.370896384401995,59.14732835774427,60.129443059670564,61.69824831210055,62.87883327478395,64.10605790990223,65.32349151484331,66.54231719167811,67.68185454238095,68.74783996274519
952209,951596,1.3061559836919203,1.9166487834764725,2.2058211852032987,2.2890823333160615,2.1295798076964134,0.9046254351707184,-3.7070678318385806,-7.467700023098393,-6.891758052238867,-6.629998960680252,-8.41832211249039,-10.405900446036608,-11.39848874673766,-12.05669981002705,-13.410718260930103,-15.393088164584864,-13.80191008161901,-11.260202347061893,-9.347471671086465,-7.359177494809549,-5.386746305408902,-3.412059743715303,-1.5658325631192458,0.16122908692824778
952209,787061,24.703277308089508,25.17064021701548,25.392016218337453,25.455756810194114,25.333649613547493,24.39588550060916,20.865402616774293,17.98644974308257,18.42736225665924,18.62775199182373,17.258700775126975,15.737109706383457,14.977233495320451,14.473339858352498,13.436770709335807,11.919166955341733,13.137293717420853,15.083098681675105,16.547390108259165,18.06952919057642,19.57952435949558,21.091246129213165,22.504625788999622,23.82677824836612
960522,1108728,36.28418959883821,36.61426465326718,36.770611454200825,36.81562824719959,36.72939003956791,36.06709413480522,33.57369059809684,31.540430131052062,31.851824593765585,31.993349844225506,31.02645742243342,29.951833730133313,29.415171156070066,29.059296274961447,28.32721931346841,27.255411662210093,28.115713687928476,29.48993844393304,30.52409426395803,31.599104990844594,32.665539078893744,33.73319257875679,34.73139196348098,35.66516213790857
1108728,778833,10.421833507358006,10.594173580024458,10.675805980511937,10.69931032375908,10.654283294995638,10.30848277834963,9.00661721493552,7.945003342761698,8.107589832143095,8.181483546985001,7.676645910828072,7.1155592042289,6.8353548513994165,6.649544072767484,6.267309199067579,5.7076928147822645,6.1568770582989405,6.874392638867696,7.414350102420567,7.975638889025056,8.532449607563994,9.089897010147356,9.61108075969361,10.098624479085007
1108728,504123,7.865101889586921,8.057889089518884,8.149206690064197,8.17549968420507,8.12513046558834,7.738302769001278,6.281978579419395,5.094410519021559,5.276286930871935,5.358947696627287,4.794214069739875,4.166557753883175,3.8531088168196845,3.6452526915704038,3.217667917601019,2.5916563690784633,3.0941336584361006,3.89677820619098,4.500798419656904,5.128680791112773,5.7515537982919245,6.3751390283004294,6.958158137962342,7.503546027451025
778833,954272,5.700132877495699,5.80821055018483,5.859403750490536,5.874143762357389,5.845906473132858,5.629048522015869,4.812624355129055,4.146866503087844,4.24882752185245,4.295167648109238,3.978574554248113,3.626706619601175,3.4509852457928543,3.3344598422440153,3.0947532265339053,2.743807358422776,3.0254991721535727,3.4754665701373684,3.814083962534932,4.1660786253207975,4.515265008133352,4.864850667380544,5.191694713706163,5.497442469934666
778833,279457,5.894641281282272,5.932614517632508,5.950601317739918,5.955780240828272,5.945859031100734,5.8696656969244945,5.582813962612911,5.348899041625459,5.384723183353564,5.401004849335678,5.289769437979067,5.1661401636436555,5.104400221494787,5.063458863491141,4.979237620133534,4.855932315121516,4.954905114540445,5.113001767886102,5.231975446296057,5.355649246734334,5.4783363542090155,5.601163747998569,5.716000845356219,5.823425732679747
954272,1164668,36.64601418033563,36.70151352577059,36.72780192592757,36.73537112121055,36.72087089160876,36.60951140319734,36.19026656074195,35.84839090699105,35.900749267978284,35.92454554902906,35.761970717046324,35.58128177763303,35.4910464775693,35.43120910817936,35.30811652173362,35.12790107594683,35.272553628943726,35.503617968448914,35.677502575355774,35.85825659138095,36.0375685176901,36.21708547784406,36.3849243124437,36.541929916993475
1164668,1166434,36.71895483175559,36.748165013563465,36.762001013646085,36.76598480063713,36.75835310084672,36.69974284378807,36.47908766354839,36.299153108942654,36.3267101410412,36.33923449948898,36.25366879844543,36.15856935664896,36.111077093457524,36.079583741147026,36.01479816933349,35.91994793470886,35.996080857338804,36.11769366760469,36.209211881766194,36.30434557441102,36.39872027246847,36.49320288307582,36.581539111812475,36.66417364052288
1164668,1280620,67.23830829599828,67.62096167768142,67.80221327876379,67.85440088834643,67.75442562109201,66.98663125362376,64.09604839248395,61.738905727148854,62.09990284763975,62.26397194330568,61.1430612596352,59.89725857210145,59.275109924293616,58.8625470090261,58.01385601826869,56.77131794468604,57.76865923113832,59.36178704562149,60.56067565113719,61.80692702478444,63.043235569337,64.28095776829328,65.43816236474343,66.52067469084976
