,u,v,length,traffic_id,volume,Name,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,vol_jan,vol_feb,vol_mar,vol_apr,vol_may,vol_jun,vol_jul,vol_aug,vol_sep,vol_oct,vol_nov,vol_dec,range,actual_range_jan,actual_range_feb,actual_range_mar,actual_range_apr,actual_range_may,actual_range_jun,actual_range_jul,actual_range_aug,actual_range_sep,actual_range_oct,actual_range_nov,actual_range_dec,charge_prob_jan,charge_prob_feb,charge_prob_mar,charge_prob_apr,charge_prob_may,charge_prob_jun,charge_prob_jul,charge_prob_aug,charge_prob_sep,charge_prob_oct,charge_prob_nov,charge_prob_dec,charge_cars_jan,charge_cars_feb,charge_cars_mar,charge_cars_apr,charge_cars_may,charge_cars_jun,charge_cars_jul,charge_cars_aug,charge_cars_sep,charge_cars_oct,charge_cars_nov,charge_cars_dec,new_id
10,794436,735703,11865.763083331209,04525V625637,5893,"Recharge Filipstad, Oslo",243223,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0]",16,5893,5939,5674,6298,6274,6745,4703,6350,6523,6650,6532,5181,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,145,146,140,138,124,127,84,114,126,142,157,128,794436_735703
11,794436,735703,11865.763083331209,04525V625637,5893,Recharge K89,243329,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",11,5893,5939,5674,6298,6274,6745,4703,6350,6523,6650,6532,5181,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,145,146,140,138,124,127,84,114,126,142,157,128,794436_735703
12,794436,735703,11865.763083331209,04525V625637,5893,Idas vei,173544,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",8,5893,5939,5674,6298,6274,6745,4703,6350,6523,6650,6532,5181,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,145,146,140,138,124,127,84,114,126,142,157,128,794436_735703
13,794436,735703,11865.763083331209,04525V625637,5893,Circle K Lørenskog,157375,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0, 150.0, 150.0]",10,5893,5939,5674,6298,6274,6745,4703,6350,6523,6650,6532,5181,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,145,146,140,138,124,127,84,114,126,142,157,128,794436_735703
14,794436,735703,11865.763083331209,04525V625637,5893,Recharge Solli P-Hus,243244,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,[22.0],1,5893,5939,5674,6298,6274,6745,4703,6350,6523,6650,6532,5181,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,145,146,140,138,124,127,84,114,126,142,157,128,794436_735703
15,794436,735703,11865.763083331209,04525V625637,5893,VIA Ruseløkkveien 26,243232,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,5893,5939,5674,6298,6274,6745,4703,6350,6523,6650,6532,5181,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,145,146,140,138,124,127,84,114,126,142,157,128,794436_735703
16,794436,735703,11865.763083331209,44756V1863949,34383,Frydenlund P-hus,243271,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
17,794436,735703,11865.763083331209,44756V1863949,34383,Tjuvholmen Parkering,215792,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
18,794436,735703,11865.763083331209,44756V1863949,34383,"Recharge Filipstad, Oslo",243223,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0]",16,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
19,794436,735703,11865.763083331209,44756V1863949,34383,Recharge K89,243329,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",11,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
20,794436,735703,11865.763083331209,44756V1863949,34383,Idas vei,173544,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",8,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
21,794436,735703,11865.763083331209,44756V1863949,34383,Circle K Lørenskog,157375,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0, 150.0, 150.0]",10,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
22,794436,735703,11865.763083331209,44756V1863949,34383,Recharge Solli P-Hus,243244,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,[22.0],1,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
23,794436,735703,11865.763083331209,44756V1863949,34383,VIA Ruseløkkveien 26,243232,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,34383,35607,35162,38483,38396,41584,31136,39999,38930,39518,39801,34413,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,849,880,869,845,759,783,559,719,754,849,959,850,794436_735703
24,794436,735703,11865.763083331209,64557V625518,13254,Frydenlund P-hus,243271,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
25,794436,735703,11865.763083331209,64557V625518,13254,Tjuvholmen Parkering,215792,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
26,794436,735703,11865.763083331209,64557V625518,13254,"Recharge Filipstad, Oslo",243223,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0]",16,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
27,794436,735703,11865.763083331209,64557V625518,13254,Recharge K89,243329,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",11,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
28,794436,735703,11865.763083331209,64557V625518,13254,Idas vei,173544,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",8,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
29,794436,735703,11865.763083331209,64557V625518,13254,Circle K Lørenskog,157375,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0, 150.0, 150.0]",10,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
30,794436,735703,11865.763083331209,64557V625518,13254,Recharge Solli P-Hus,243244,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,[22.0],1,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
31,794436,735703,11865.763083331209,64557V625518,13254,VIA Ruseløkkveien 26,243232,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,13254,13899,13204,14454,14290,15631,11172,14120,13877,13363,14288,12858,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,327,343,326,317,282,294,200,253,269,287,344,317,794436_735703
32,794436,735703,11865.763083331209,68539V625646,23705,Frydenlund P-hus,243271,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
33,794436,735703,11865.763083331209,68539V625646,23705,Tjuvholmen Parkering,215792,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
34,794436,735703,11865.763083331209,68539V625646,23705,"Recharge Filipstad, Oslo",243223,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0]",16,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
35,794436,735703,11865.763083331209,68539V625646,23705,Recharge K89,243329,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",11,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
36,794436,735703,11865.763083331209,68539V625646,23705,Idas vei,173544,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",8,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
37,794436,735703,11865.763083331209,68539V625646,23705,Circle K Lørenskog,157375,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0, 150.0, 150.0]",10,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
38,794436,735703,11865.763083331209,68539V625646,23705,Recharge Solli P-Hus,243244,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,[22.0],1,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
39,794436,735703,11865.763083331209,68539V625646,23705,VIA Ruseløkkveien 26,243232,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,23705,24050,23624,25909,25615,27227,20658,26171,26325,27096,27292,23306,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,585,594,583,569,506,512,371,470,510,582,658,576,794436_735703
40,794436,735703,11865.763083331209,16477V625646,23542,Frydenlund P-hus,243271,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
41,794436,735703,11865.763083331209,16477V625646,23542,Tjuvholmen Parkering,215792,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
42,794436,735703,11865.763083331209,16477V625646,23542,"Recharge Filipstad, Oslo",243223,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0]",16,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
43,794436,735703,11865.763083331209,16477V625646,23542,Recharge K89,243329,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",11,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
44,794436,735703,11865.763083331209,16477V625646,23542,Idas vei,173544,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",8,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
45,794436,735703,11865.763083331209,16477V625646,23542,Circle K Lørenskog,157375,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 150.0, 150.0, 150.0, 150.0, 150.0]",10,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
46,794436,735703,11865.763083331209,16477V625646,23542,Recharge Solli P-Hus,243244,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,[22.0],1,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
47,794436,735703,11865.763083331209,16477V625646,23542,VIA Ruseløkkveien 26,243232,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",9,23542,24022,23343,25658,24941,26240,20294,25609,25821,26840,26887,23150,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,581,593,577,563,493,494,364,460,500,576,648,572,794436_735703
48,794436,735703,11865.763083331209,84967V625637,6713,Frydenlund P-hus,243271,"LINESTRING (10.733792828475945 59.9099938409782, 10.936591408356318 59.94130095996104)",3,"[22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]",15,6713,6810,6417,7391,7333,7566,5895,7460,7675,7792,7365,5956,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04944067951388004,0.04944067951388004,0.04944067951388004,0.043947270679004474,0.03955254361110403,0.03766908915343241,0.03595685782827639,0.03595685782827639,0.03877700354029807,0.042991895229460904,0.048234809281834184,0.04944067951388004,165,168,158,162,145,142,105,134,148,167,177,147,794436_735703
